ID,Type,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
INFJc_Why I Love ENTPs!!!!!371,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3548,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_30 Facts About Me || 30K SUBSCRIBERS!160,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)13,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Why ISTJs are Awesome169,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_I left my job (and where I've been)131,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTP_Are You Too Selfless?110,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_How to start a business in 2 days9,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ESFJc_How I made $8,000 in THREE weeks of College125",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1377,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍335,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student269,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically16,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty702,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan397",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!175,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
INFP_How I Became The Fresh Prince of Bel-Air | STORYTIME45,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTP_30 Facts About Me || 30K SUBSCRIBERS!148,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update74,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3560,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_Why I Love ENTPs!!!!!359,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3206,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2728",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)162,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4569,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer51,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2118,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1411,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student65,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍453,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTPc_5 Myths about the INTJ Personality Type169,ESTPc,1,0,1,0,1,0,0,0,1,0,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED57,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ISTP_ISTP Female | Hobbies52,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity186,ISTPc,0,1,1,0,0,1,0,0,0,1,0
INFJc_How to Be Certain That You Are INFJ59,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student71,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1405,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍447,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ISTP_ISTP Female | Hobbies46,ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED43,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity192,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ISTP_Reviewing My 2017 Resolutions | Vlogmas Day 1279,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3212,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)176,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJ_Day in the Life of a Mechanical Engineering Student | Engineering Study Abroad17,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer45,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty716,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!161,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan383",ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ESFJc_How I made $8,000 in THREE weeks of College39",ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFP_How I Became The Fresh Prince of Bel-Air | STORYTIME51,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTJc_How To Be Authentic - Teal Swan -16,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3574,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update60,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_My Objective Personality Type Revealed3,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_My Minimalist Apartment8,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice539,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISFJ_ENTP and emotions68,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ENTP_I left my job (and where I've been)125,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTP_Are You Too Selfless?104,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ESFJc_How I made $8,000 in THREE weeks of College131",ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJc_Why I Love ENTPs!!!!!28,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1363,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFP_How I Became The Fresh Prince of Bel-Air | STORYTIME6,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍321,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFP_My Personality and Taking the Test28,ENFP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 229,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP145,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ISFP_Reasons are hard for an ISFP190,ISFP_,1,0,1,0,1,0,0,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)152",ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair17,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESFPc_Love For My YouTube Family (and other random musings)22,ESFPc,0,1,1,0,0,1,0,0,1,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel276",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFPc_My Software Engineering Journey139,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty689,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISFJ_Revealing my MBTI type after taking the 16personalities test190,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]537,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.211,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty851,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTPc_Why Do YOU Dislike John Fish?31,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4384,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]251,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)103,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student484,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2093,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.12,INTJ_,1,1,0,0,0,0,1,0,0,0,1
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED148,INFJ_,0,0,0,1,0,0,0,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)81",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Gaming On Youtube Has Changed15,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba43,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-71,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)95",ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-65,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba57,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!6,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Why I Haven't Been Posting...15,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically128,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?448,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]245,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3399,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)117,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student490,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2087,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming158,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan208",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity208,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]523,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update178,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ISFJ_Revealing my MBTI type after taking the 16personalities test184,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty845,ISTJc,0,0,0,1,0,0,0,0,0,1,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.205,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity11,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ESTPc_Why Do YOU Dislike John Fish?25,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2939,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4390,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP184,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ENFJ_What I’ve learned about life by observing the ENTP151,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)146",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP6,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESFPc_Love For My YouTube Family (and other random musings)36,ESFPc,0,1,1,0,0,1,0,0,1,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel262",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity220,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan220",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISFPc_My Software Engineering Journey105,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife1,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test93,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ESFJc_i quit software engineering to do youtube116,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update150,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Who Are The INFPs?306,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google185,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISFP_Reasons are hard for an ISFP96,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2911,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity39,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ENFJ_What I’ve learned about life by observing the ENTP179,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFP_My Personality and Taking the Test14,ENFP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 215,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍282,ENTP_,0,1,1,0,0,1,0,1,0,0,0
INFJ_Waking up at 5AM is changing my life105,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ESTJc_Living with Social Anxiety | my story & advice8,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Gaming On Youtube Has Changed29,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?460,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically100,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFP_Everything Terry Crews Does in a Day | Vanity Fair113,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESFJc_Fastest way to become a software developer172,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJc_How Much Does Your Logo Matter? Answer for Bloggers and Online Business Owners102,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update636,ISFJc,1,1,0,0,0,0,1,0,0,1,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED174,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ESFJc_Fastest way to become a software developer22,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTJ_Unapologetic Culture132,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming170,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan546",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically114,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?474,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I Haven't Been Posting...29,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTPc_Don't Know What You Want? Answer This Question #MelRobbinsLive17,ESTPc,1,0,1,0,1,0,0,0,1,0,0
INFJc_How Much Does Your Logo Matter? Answer for Bloggers and Online Business Owners116,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESFJc_Fastest way to become a software developer166,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFP_Everything Terry Crews Does in a Day | Vanity Fair107,INFP_,0,1,1,0,0,1,0,0,0,0,1
ISFJc_What I Eat in A Week + 3 Year Vegan Update622,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]279,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Fastest way to become a software developer36,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED160,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ESTJ_Unapologetic Culture126,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan552",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENTJ_6 Things I Wish I Knew When I Started Programming164,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-59,INFJc,0,0,0,1,0,0,0,0,0,1,0
INFP_Top 10 Differences Between Managers and Leaders145,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍296,ENTP_,0,1,1,0,0,1,0,1,0,0,0
INFJ_Waking up at 5AM is changing my life111,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ISFPc_My Software Engineering Journey111,ISFPc,1,0,1,0,1,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan234",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISFJ_Revealing my MBTI type after taking the 16personalities test87,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty879,ISTJc,0,0,0,1,0,0,0,0,0,1,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.239,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ISFJc_What I Eat in A Week + 3 Year Vegan Update144,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESFJc_i quit software engineering to do youtube102,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFP_Reasons are hard for an ISFP82,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ISTP_How I Learned to Code in 6 Months - And Got Into Google191,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Who Are The INFPs?312,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Why Do YOU Dislike John Fish?19,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2905,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming1,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!211,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2106",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!138,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3428,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test153,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty892,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4347,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP69,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ISTJc_How to Design Your Life (My Process For Achieving Goals)165,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTPc_Life As An ENTP119,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2736,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student321,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How To Spot An ENTP: Body Language116,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_Marty Lobdell - Study Less Study Smart170,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_My Objective Personality Type Revealed26,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP186,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice465,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP153,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️114,ESTJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)191",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health121,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba80,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice303,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome15,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)42",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1559,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student447,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2050,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4421,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2660",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]292,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-6,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student453,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2044,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty138,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4435,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]286,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2674",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]49,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba94,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health135,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba1,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice317,ESTJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)56",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍269,ENTP_,0,1,1,0,0,1,0,1,0,0,0
INFJc_How To Spot An ENTP: Body Language102,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_Marty Lobdell - Study Less Study Smart164,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISFP_Reasons are hard for an ISFP147,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ESTJc_Living with Social Anxiety | my story & advice471,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP192,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_My Objective Personality Type Revealed32,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️100,ESTJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)185",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test147,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2112",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!205,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISFJ_Revealing my MBTI type after taking the 16personalities test78,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty886,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 211",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
